id,postal_code,region,province,province_code,city_type,latitude,longitude,country,admin_name2,admin_code2,admin_name3,admin_code3,accuracy
15392,42345,Greenville,Kentucky,KY,D,37.2076,-87.1806,US,Muhlenberg,177,,,
15393,42365,Penrod,Kentucky,KY,D,37.1126,-86.9941,US,Muhlenberg,177,,,
15394,42367,Powderly,Kentucky,KY,D,37.2429,-87.1549,US,Muhlenberg,177,,,
15395,42374,'South Carrollton',Kentucky,KY,D,37.3536,-87.1658,US,Muhlenberg,177,,,
15396,40004,Bardstown,Kentucky,KY,D,37.8084,-85.4613,US,Nelson,179,,,
15397,40008,Bloomfield,Kentucky,KY,D,37.908,-85.2862,US,Nelson,179,,,
15398,40012,Chaplin,Kentucky,KY,D,37.9025,-85.2015,US,Nelson,179,,,
15399,40013,'Coxs Creek',Kentucky,KY,D,37.9125,-85.4658,US,Nelson,179,,,
15400,40020,Fairfield,Kentucky,KY,D,37.934,-85.3862,US,Nelson,179,,,
15401,40028,Howardstown,Kentucky,KY,D,37.5664,-85.5548,US,'Nelson County',179,,,
15402,40048,Nazareth,Kentucky,KY,D,37.8472,-85.4694,US,Nelson,179,,,
15403,40051,'New Haven',Kentucky,KY,D,37.6438,-85.547,US,Nelson,179,,,
15404,40052,'New Hope',Kentucky,KY,D,37.6021,-85.5164,US,Nelson,179,,,
15405,40107,Boston,Kentucky,KY,D,37.7408,-85.5948,US,Nelson,179,,,
15406,40311,Carlisle,Kentucky,KY,D,38.3212,-84.0279,US,Nicholas,181,,,
15407,40350,Moorefield,Kentucky,KY,D,38.2926,-83.8929,US,Nicholas,181,,,
15408,42320,'Beaver Dam',Kentucky,KY,D,37.387,-86.8729,US,Ohio,183,,,
15409,42328,Centertown,Kentucky,KY,D,37.4079,-87.009,US,Ohio,183,,,
15410,42333,Cromwell,Kentucky,KY,D,37.3418,-86.77,US,Ohio,183,,,
15411,42338,Dundee,Kentucky,KY,D,37.552,-86.7776,US,Ohio,183,,,
15412,42343,Fordsville,Kentucky,KY,D,37.6297,-86.7263,US,Ohio,183,,,
15413,42347,Hartford,Kentucky,KY,D,37.4785,-86.918,US,Ohio,183,,,
15414,42349,'Horse Branch',Kentucky,KY,D,37.4234,-86.6987,US,Ohio,183,,,
15415,42354,'Mc Henry',Kentucky,KY,D,37.3778,-86.9298,US,Ohio,183,,,
15416,42358,Narrows,Kentucky,KY,D,37.5752,-86.6884,US,'Ohio County',183,,,
15417,42361,Olaton,Kentucky,KY,D,37.5181,-86.7182,US,Ohio,183,,,
15418,42369,Rockport,Kentucky,KY,D,37.3554,-87.0065,US,Ohio,183,,,
15419,42370,Rosine,Kentucky,KY,D,37.449,-86.7389,US,Ohio,183,,,
15420,40010,Buckner,Kentucky,KY,D,38.3735,-85.4507,US,Oldham,185,,,
15421,40014,Crestwood,Kentucky,KY,D,38.3326,-85.461,US,Oldham,185,,,
15422,40026,Goshen,Kentucky,KY,D,38.4113,-85.5708,US,Oldham,185,,,
15423,40031,'La Grange',Kentucky,KY,D,38.4029,-85.3928,US,Oldham,185,,,
15424,40032,'La Grange',Kentucky,KY,D,38.4046,-85.4605,US,Oldham,185,,,
15425,40056,'Pewee Valley',Kentucky,KY,D,38.3039,-85.4834,US,Oldham,185,,,
15426,40077,Westport,Kentucky,KY,D,38.4921,-85.4524,US,Oldham,185,,,
15427,40327,Gratz,Kentucky,KY,D,38.4781,-84.9429,US,'Owen County',187,,,
15428,40355,'New Liberty',Kentucky,KY,D,38.6277,-84.8756,US,Owen,187,,,
15429,40359,Owenton,Kentucky,KY,D,38.4986,-84.8086,US,Owen,187,,,
15430,40363,'Perry Park',Kentucky,KY,D,38.5218,-85.0139,US,Owen,187,,,
15431,41314,Booneville,Kentucky,KY,D,37.4965,-83.6574,US,Owsley,189,,,
15432,41331,Haddix,Kentucky,KY,D,37.4922,-83.3762,US,'Owsley County',189,,,
15433,41338,'Island City',Kentucky,KY,D,37.3986,-83.7049,US,Owsley,189,,,
15434,41344,Lerose,Kentucky,KY,D,37.3986,-83.7049,US,Owsley,189,,,
15435,41351,Mistletoe,Kentucky,KY,D,37.3986,-83.7049,US,Owsley,189,,,
15436,41364,Ricetown,Kentucky,KY,D,37.3871,-83.6752,US,Owsley,189,,,
15437,41386,Vincent,Kentucky,KY,D,37.3986,-83.7049,US,Owsley,189,,,
15438,41006,Butler,Kentucky,KY,D,38.8013,-84.3446,US,Pendleton,191,,,
15439,41033,'De Mossville',Kentucky,KY,D,38.7623,-84.4859,US,Pendleton,191,,,
15440,41040,Falmouth,Kentucky,KY,D,38.6643,-84.3451,US,Pendleton,191,,,
15441,40981,Saul,Kentucky,KY,D,37.3313,-83.387,US,Perry,193,,,
15442,41367,Rowdy,Kentucky,KY,D,37.397,-83.227,US,Perry,193,,,
15443,41701,Hazard,Kentucky,KY,D,37.2983,-83.1912,US,Perry,193,,,
15444,41702,Hazard,Kentucky,KY,D,37.3201,-83.2065,US,Perry,193,,,
15445,41710,Vicco,Kentucky,KY,D,37.2287,-83.0732,US,'Perry County',193,,,
15446,41712,Ary,Kentucky,KY,D,37.3638,-83.1546,US,Perry,193,,,
15447,41713,Avawam,Kentucky,KY,D,37.2254,-83.2736,US,Perry,193,,,
15448,41719,Bonnyman,Kentucky,KY,D,37.2983,-83.2544,US,Perry,193,,,
15449,41720,'Browns Fork',Kentucky,KY,D,37.2333,-83.2303,US,'Perry County',193,,,
15450,41721,Buckhorn,Kentucky,KY,D,37.301,-83.4936,US,Perry,193,,,
15451,41722,Bulan,Kentucky,KY,D,37.315,-83.1561,US,Perry,193,,,
15452,41723,Busy,Kentucky,KY,D,37.2632,-83.3007,US,Perry,193,,,
15453,41727,Chavies,Kentucky,KY,D,37.2778,-83.2627,US,Perry,193,,,
15454,41729,Combs,Kentucky,KY,D,37.2649,-83.2174,US,Perry,193,,,
15455,41731,Cornettsville,Kentucky,KY,D,37.1408,-83.0889,US,Perry,193,,,
15456,41733,Daisy,Kentucky,KY,D,37.1159,-83.0951,US,'Perry County',193,,,
15457,41735,Delphia,Kentucky,KY,D,37.0233,-83.0956,US,Perry,193,,,
15458,41736,Dice,Kentucky,KY,D,37.3758,-83.2419,US,Perry,193,,,
15459,41739,Dwarf,Kentucky,KY,D,37.3394,-83.1303,US,Perry,193,,,
15460,41745,'Gays Creek',Kentucky,KY,D,37.3353,-83.4347,US,Perry,193,,,
15461,41746,Happy,Kentucky,KY,D,37.2101,-83.0917,US,Perry,193,,,
15462,41747,Hardburly,Kentucky,KY,D,37.3002,-83.1225,US,Perry,193,,,
15463,41751,Jeff,Kentucky,KY,D,37.2184,-83.1427,US,Perry,193,,,
15464,41754,Krypton,Kentucky,KY,D,37.3003,-83.3219,US,Perry,193,,,
15465,41756,Leatherwood,Kentucky,KY,D,37.0357,-83.1499,US,'Perry County',193,,,
15466,41760,Scuddy,Kentucky,KY,D,37.1971,-83.0817,US,Perry,193,,,
15467,41763,Slemp,Kentucky,KY,D,37.0705,-83.1136,US,Perry,193,,,
15468,41771,Hazard,Kentucky,KY,D,37.2776,-83.2549,US,'Perry County',193,,,
15469,41773,Vicco,Kentucky,KY,D,37.202,-83.0658,US,Perry,193,,,
15470,41774,Viper,Kentucky,KY,D,37.1585,-83.1405,US,Perry,193,,,
15471,41778,Yerkes,Kentucky,KY,D,37.283,-83.3212,US,Perry,193,,,
15472,41406,Buskirk,Kentucky,KY,D,37.6194,-82.1689,US,'Pike County',195,,,
15473,41501,Pikeville,Kentucky,KY,D,37.5161,-82.5173,US,Pike,195,,,
15474,41502,Pikeville,Kentucky,KY,D,37.4816,-82.5505,US,Pike,195,,,
15475,41503,'South Williamson',Kentucky,KY,D,37.667,-82.2886,US,Pike,195,,,
15476,41512,Ashcamp,Kentucky,KY,D,37.2589,-82.4613,US,Pike,195,,,
15477,41513,Belcher,Kentucky,KY,D,37.3478,-82.3406,US,Pike,195,,,
15478,41514,Belfry,Kentucky,KY,D,37.6401,-82.2573,US,Pike,195,,,
15479,41519,Canada,Kentucky,KY,D,37.5899,-82.3308,US,Pike,195,,,
15480,41520,Dorton,Kentucky,KY,D,37.279,-82.5773,US,Pike,195,,,
15481,41522,'Elkhorn City',Kentucky,KY,D,37.3109,-82.4091,US,Pike,195,,,
15482,41524,Fedscreek,Kentucky,KY,D,37.4266,-82.2562,US,Pike,195,,,
15483,41526,'Fords Branch',Kentucky,KY,D,37.4372,-82.5185,US,Pike,195,,,
15484,41527,'Forest Hills',Kentucky,KY,D,37.6432,-82.2991,US,Pike,195,,,
15485,41528,Freeburn,Kentucky,KY,D,37.5512,-82.1434,US,Pike,195,,,
15486,41529,Goody,Kentucky,KY,D,37.6818,-82.313,US,'Pike County',195,,,
15487,41531,Hardy,Kentucky,KY,D,37.5928,-82.2328,US,Pike,195,,,
15488,41534,Hellier,Kentucky,KY,D,37.2819,-82.4808,US,Pike,195,,,
15489,41535,Huddy,Kentucky,KY,D,37.5964,-82.2797,US,Pike,195,,,
15490,41536,Jamboree,Kentucky,KY,D,37.484,-82.0893,US,'Pike County',195,,,
15491,41538,Jonancy,Kentucky,KY,D,37.4706,-82.3488,US,Pike,195,,,
15492,41539,Kimper,Kentucky,KY,D,37.5068,-82.3271,US,Pike,195,,,
15493,41540,'Lick Creek',Kentucky,KY,D,37.3592,-82.3092,US,Pike,195,,,
15494,41542,Lookout,Kentucky,KY,D,37.3148,-82.465,US,Pike,195,,,
15495,41543,'Mc Andrews',Kentucky,KY,D,37.5624,-82.2803,US,Pike,195,,,
15496,41544,'Mc Carr',Kentucky,KY,D,37.5969,-82.1674,US,Pike,195,,,
15497,41545,McCombs,Kentucky,KY,D,37.5934,-82.5482,US,'Pike County',195,,,
15498,41546,'Mc Veigh',Kentucky,KY,D,37.5198,-82.3013,US,Pike,195,,,
15499,41547,Majestic,Kentucky,KY,D,37.5311,-82.0916,US,Pike,195,,,
15500,41548,Mouthcard,Kentucky,KY,D,37.3815,-82.2727,US,Pike,195,,,
15501,41549,Myra,Kentucky,KY,D,37.4706,-82.3488,US,Pike,195,,,
15502,41550,Nelse,Kentucky,KY,D,37.4037,-82.4401,US,'Pike County',195,,,
15503,41551,'Paw Paw',Kentucky,KY,D,37.4356,-82.1349,US,'Pike County',195,,,
15504,41553,Phelps,Kentucky,KY,D,37.4987,-82.1584,US,Pike,195,,,
15505,41554,Phyllis,Kentucky,KY,D,37.4484,-82.2985,US,Pike,195,,,
15506,41555,Pinsonfork,Kentucky,KY,D,37.5466,-82.2621,US,Pike,195,,,
15507,41557,Raccoon,Kentucky,KY,D,37.4935,-82.4221,US,Pike,195,,,
15508,41558,Ransom,Kentucky,KY,D,37.5426,-82.2085,US,Pike,195,,,
15509,41559,Regina,Kentucky,KY,D,37.3744,-82.3831,US,Pike,195,,,
15510,41560,'Robinson Creek',Kentucky,KY,D,37.3799,-82.5616,US,Pike,195,,,
15511,41561,Rockhouse,Kentucky,KY,D,37.3316,-82.4626,US,Pike,195,,,
15512,41562,Shelbiana,Kentucky,KY,D,37.4063,-82.4673,US,Pike,195,,,
15513,41563,'Shelby Gap',Kentucky,KY,D,37.2311,-82.5286,US,Pike,195,,,
15514,41564,Sidney,Kentucky,KY,D,37.6076,-82.3648,US,Pike,195,,,
15515,41566,Steele,Kentucky,KY,D,37.4029,-82.2071,US,Pike,195,,,
15516,41567,Stone,Kentucky,KY,D,37.5606,-82.289,US,Pike,195,,,
15517,41568,Stopover,Kentucky,KY,D,37.5093,-82.0784,US,Pike,195,,,
15518,41569,Toler,Kentucky,KY,D,37.6083,-82.2867,US,Pike,195,,,
15519,41570,'Turkey Creek',Kentucky,KY,D,37.6522,-82.3209,US,'Pike County',195,,,
15520,41571,Varney,Kentucky,KY,D,37.6275,-82.4356,US,Pike,195,,,
15521,41572,Virgie,Kentucky,KY,D,37.3197,-82.6114,US,Pike,195,,,
15522,40309,Bowen,Kentucky,KY,D,37.841,-83.7718,US,'Powell County',197,,,
15523,40312,'Clay City',Kentucky,KY,D,37.8524,-83.9309,US,Powell,197,,,
15524,40376,Slade,Kentucky,KY,D,37.7815,-83.6946,US,Powell,197,,,
15525,40380,Stanton,Kentucky,KY,D,37.8223,-83.7853,US,Powell,197,,,
15527,42501,Somerset,Kentucky,KY,D,37.1029,-84.5443,US,Pulaski,199,,,
15528,42502,Somerset,Kentucky,KY,D,37.0932,-84.4277,US,Pulaski,199,,,
15529,42503,Somerset,Kentucky,KY,D,37.1566,-84.5248,US,Pulaski,199,,,
15530,42518,Bronston,Kentucky,KY,D,36.9525,-84.6314,US,Pulaski,199,,,
15531,42519,Burnside,Kentucky,KY,D,36.9393,-84.5357,US,Pulaski,199,,,
15532,42532,Faubush,Kentucky,KY,D,37.0632,-84.8604,US,'Pulaski County',199,,,
15533,42533,Ferguson,Kentucky,KY,D,37.0677,-84.5927,US,Pulaski,199,,,
15534,42536,Ingle,Kentucky,KY,D,37.0815,-84.8656,US,'Pulaski County',199,,,
15535,42544,Nancy,Kentucky,KY,D,37.0631,-84.7192,US,Pulaski,199,,,
15536,42553,'Science Hill',Kentucky,KY,D,37.1683,-84.6486,US,Pulaski,199,,,
15537,42554,Shopville,Kentucky,KY,D,37.1703,-84.4279,US,'Pulaski County',199,,,
15538,42558,Tateville,Kentucky,KY,D,36.9492,-84.5815,US,Pulaski,199,,,
15539,42564,'West Somerset',Kentucky,KY,D,37.1114,-84.5929,US,Pulaski,199,,,
15540,42567,Eubank,Kentucky,KY,D,37.2642,-84.6066,US,Pulaski,199,,,
15541,42618,Burnside,Kentucky,KY,D,36.9562,-84.7049,US,'Pulaski County',199,,,
15542,41064,'Mount Olivet',Kentucky,KY,D,38.5218,-84.048,US,Robertson,201,,,
15543,40409,Brodhead,Kentucky,KY,D,37.3815,-84.4336,US,Rockcastle,203,,,
15544,40417,Conway,Kentucky,KY,D,37.4799,-84.3081,US,'Rockcastle County',203,,,
15545,40445,Livingston,Kentucky,KY,D,37.3074,-84.2318,US,Rockcastle,203,,,
15546,40456,'Mount Vernon',Kentucky,KY,D,37.3983,-84.3379,US,Rockcastle,203,,,
15547,40460,Orlando,Kentucky,KY,D,37.3734,-84.2528,US,Rockcastle,203,,,
15548,40473,'Renfro Valley',Kentucky,KY,D,37.3458,-84.3161,US,Rockcastle,203,,,
15549,40492,Wildie,Kentucky,KY,D,37.3458,-84.3161,US,Rockcastle,203,,,
15550,40313,Clearfield,Kentucky,KY,D,38.1287,-83.4425,US,Rowan,205,,,
15551,40317,Elliottville,Kentucky,KY,D,38.1765,-83.2682,US,Rowan,205,,,
15552,40319,Farmers,Kentucky,KY,D,38.1403,-83.5337,US,Rowan,205,,,
15553,40329,Haldeman,Kentucky,KY,D,38.2067,-83.4172,US,Rowan,205,,,
15554,40351,Morehead,Kentucky,KY,D,38.199,-83.4436,US,Rowan,205,,,
15555,42629,Jamestown,Kentucky,KY,D,36.968,-85.0968,US,Russell,207,,,
15556,42642,'Russell Springs',Kentucky,KY,D,37.0551,-85.0375,US,Russell,207,,,
15557,40324,Georgetown,Kentucky,KY,D,38.2117,-84.5562,US,Scott,209,,,
15558,40370,Sadieville,Kentucky,KY,D,38.3908,-84.5384,US,Scott,209,,,
15559,40379,'Stamping Ground',Kentucky,KY,D,38.2888,-84.6818,US,Scott,209,,,
15560,40003,Bagdad,Kentucky,KY,D,38.2608,-85.0651,US,Shelby,211,,,
15561,40022,Finchville,Kentucky,KY,D,38.1561,-85.3476,US,Shelby,211,,,
15562,40065,Shelbyville,Kentucky,KY,D,38.2162,-85.2243,US,Shelby,211,,,
15563,40066,Shelbyville,Kentucky,KY,D,38.1973,-85.2122,US,Shelby,211,,,
15564,40067,Simpsonville,Kentucky,KY,D,38.2312,-85.3548,US,Shelby,211,,,
15565,40076,Waddy,Kentucky,KY,D,38.1054,-85.1288,US,Shelby,211,,,
15566,42134,Franklin,Kentucky,KY,D,36.7254,-86.57,US,Simpson,213,,,
15567,42135,Franklin,Kentucky,KY,D,36.7582,-86.582,US,Simpson,213,,,
15568,40017,Defoe,Kentucky,KY,D,38.3408,-85.0544,US,'Spencer County',215,,,
15569,40046,'Mount Eden',Kentucky,KY,D,38.0352,-85.1641,US,Spencer,215,,,
15570,40071,Taylorsville,Kentucky,KY,D,38.0471,-85.3829,US,Spencer,215,,,
15571,42718,Campbellsville,Kentucky,KY,D,37.3466,-85.3508,US,Taylor,217,,,
15572,42719,Campbellsville,Kentucky,KY,D,37.3379,-85.3304,US,Taylor,217,,,
15573,42733,'Elk Horn',Kentucky,KY,D,37.3393,-85.1918,US,Taylor,217,,,
15574,42736,Finley,Kentucky,KY,D,37.4581,-85.3572,US,'Taylor County',217,,,
15575,42758,Mannsville,Kentucky,KY,D,37.3604,-85.198,US,Taylor,217,,,
15576,42203,Allegre,Kentucky,KY,D,36.9292,-87.2193,US,Todd,219,,,
15577,42204,Allensville,Kentucky,KY,D,36.7207,-87.1041,US,Todd,219,,,
15578,42216,Clifty,Kentucky,KY,D,37.0045,-87.1521,US,Todd,219,,,
15579,42220,Elkton,Kentucky,KY,D,36.9094,-87.1678,US,Todd,219,,,
15580,42234,Guthrie,Kentucky,KY,D,36.7149,-87.1502,US,Todd,219,,,
15581,42280,'Sharon Grove',Kentucky,KY,D,36.9278,-87.1003,US,Todd,219,,,
15582,42286,Trenton,Kentucky,KY,D,36.7314,-87.2611,US,Todd,219,,,
15583,42211,Cadiz,Kentucky,KY,D,36.802,-87.8286,US,Trigg,221,,,
15584,42215,Cerulean,Kentucky,KY,D,36.9496,-87.6648,US,Trigg,221,,,
15585,42555,'Sloans Valley',Kentucky,KY,D,36.9686,-84.3749,US,'Trigg County',221,,,
15586,40006,Bedford,Kentucky,KY,D,38.5864,-85.3133,US,Trimble,223,,,
15587,40045,Milton,Kentucky,KY,D,38.6925,-85.3659,US,Trimble,223,,,
15588,42437,Morganfield,Kentucky,KY,D,37.6869,-87.9439,US,Union,225,,,
15589,42459,Sturgis,Kentucky,KY,D,37.5487,-87.9965,US,Union,225,,,
15590,42460,Sullivan,Kentucky,KY,D,37.494,-87.9328,US,Union,225,,,
15591,42461,Uniontown,Kentucky,KY,D,37.7677,-87.9263,US,Union,225,,,
15592,42462,Waverly,Kentucky,KY,D,37.743,-87.8067,US,Union,225,,,
15593,42101,'Bowling Green',Kentucky,KY,D,37.0174,-86.4518,US,Warren,227,,,
15594,42102,'Bowling Green',Kentucky,KY,D,36.9223,-86.387,US,Warren,227,,,
15595,42103,'Bowling Green',Kentucky,KY,D,36.9663,-86.3933,US,Warren,227,,,
15596,42104,'Bowling Green',Kentucky,KY,D,36.9375,-86.4481,US,Warren,227,,,
15597,42122,Alvaton,Kentucky,KY,D,36.863,-86.3632,US,Warren,227,,,
15598,42128,Drake,Kentucky,KY,D,36.9834,-86.394,US,Warren,227,,,
15599,42159,Oakland,Kentucky,KY,D,36.9985,-86.2501,US,Warren,227,,,
15600,42170,Woodburn,Kentucky,KY,D,36.8557,-86.5623,US,Warren,227,,,
15601,42171,'Smiths Grove',Kentucky,KY,D,37.0581,-86.1938,US,Warren,227,,,
15602,42235,Hadley,Kentucky,KY,D,36.9834,-86.394,US,Warren,227,,,
15603,42270,Richardsville,Kentucky,KY,D,36.9834,-86.394,US,Warren,227,,,
15604,42274,Rockfield,Kentucky,KY,D,36.9241,-86.5979,US,Warren,227,,,
15605,40040,Mackville,Kentucky,KY,D,37.7568,-85.059,US,Washington,229,,,
15606,40061,'Saint Catharine',Kentucky,KY,D,37.774,-85.2011,US,Washington,229,,,
15607,40069,Springfield,Kentucky,KY,D,37.7342,-85.2106,US,Washington,229,,,
15608,40078,Willisburg,Kentucky,KY,D,37.8373,-85.1362,US,Washington,229,,,
15609,42611,Coopersville,Kentucky,KY,D,36.7171,-84.731,US,'Wayne County',231,,,
15610,42613,Delta,Kentucky,KY,D,36.8017,-84.684,US,'Wayne County',231,,,
15611,42632,'Mill Springs',Kentucky,KY,D,36.8004,-84.8183,US,Wayne,231,,,
15612,42633,Monticello,Kentucky,KY,D,36.8674,-84.8254,US,Wayne,231,,,
15613,42640,Rockybranch,Kentucky,KY,D,36.6658,-84.8066,US,'Wayne County',231,,,
15614,42655,Windy,Kentucky,KY,D,36.7755,-84.958,US,'Wayne County',231,,,
15615,42403,Blackford,Kentucky,KY,D,37.446,-87.9334,US,Webster,233,,,
15616,42404,Clay,Kentucky,KY,D,37.4756,-87.8368,US,Webster,233,,,
15617,42409,Dixon,Kentucky,KY,D,37.5106,-87.7019,US,Webster,233,,,
15618,42444,Poole,Kentucky,KY,D,37.641,-87.6439,US,Webster,233,,,
15619,42450,Providence,Kentucky,KY,D,37.405,-87.7505,US,Webster,233,,,
15620,42455,Sebree,Kentucky,KY,D,37.5889,-87.5255,US,Webster,233,,,
15621,42456,Slaughters,Kentucky,KY,D,37.5054,-87.5053,US,Webster,233,,,
15622,42463,Wheatcroft,Kentucky,KY,D,37.488,-87.8661,US,Webster,233,,,
15623,40701,Corbin,Kentucky,KY,D,36.9344,-84.1021,US,Whitley,235,,,
15624,40702,Corbin,Kentucky,KY,D,36.9374,-84.1031,US,Whitley,235,,,
15625,40730,Emlyn,Kentucky,KY,D,36.7039,-84.1415,US,Whitley,235,,,
15626,40754,Nevisdale,Kentucky,KY,D,36.7803,-84.1168,US,Whitley,235,,,
15627,40759,Rockholds,Kentucky,KY,D,36.8242,-84.104,US,Whitley,235,,,
15628,40763,Siler,Kentucky,KY,D,36.7025,-83.955,US,Whitley,235,,,
15629,40769,Williamsburg,Kentucky,KY,D,36.747,-84.1394,US,Whitley,235,,,
15630,40365,Pomeroyton,Kentucky,KY,D,37.872,-83.5298,US,'Wolfe County',237,,,
15631,41301,Campton,Kentucky,KY,D,37.7287,-83.494,US,Wolfe,237,,,
15632,41306,Altro,Kentucky,KY,D,37.3563,-83.3957,US,'Wolfe County',237,,,
15633,41313,Bethany,Kentucky,KY,D,37.7405,-83.4754,US,Wolfe,237,,,
15634,41315,Burkhart,Kentucky,KY,D,37.6965,-83.2735,US,'Wolfe County',237,,,
15635,41327,Gillmore,Kentucky,KY,D,37.6972,-83.348,US,'Wolfe County',237,,,
15636,41328,'Green Hall',Kentucky,KY,D,37.3696,-83.7814,US,'Wolfe County',237,,,
15637,41332,'Hazel Green',Kentucky,KY,D,37.7981,-83.421,US,Wolfe,237,,,
15638,41342,'Lee City',Kentucky,KY,D,37.7405,-83.4754,US,Wolfe,237,,,
15639,41343,Leeco,Kentucky,KY,D,37.6989,-83.6928,US,'Wolfe County',237,,,
15640,41360,'Pine Ridge',Kentucky,KY,D,37.7749,-83.6321,US,Wolfe,237,,,
15641,41365,Rogers,Kentucky,KY,D,37.7093,-83.6314,US,Wolfe,237,,,
15642,41396,Zachariah,Kentucky,KY,D,37.6813,-83.6658,US,'Wolfe County',237,,,
15643,40347,Midway,Kentucky,KY,D,38.1487,-84.6928,US,Woodford,239,,,
15644,40383,Versailles,Kentucky,KY,D,38.0413,-84.7287,US,Woodford,239,,,
15645,40384,Versailles,Kentucky,KY,D,38.0213,-84.7455,US,Woodford,239,,,
15646,40386,Versailles,Kentucky,KY,D,38.0213,-84.7455,US,Woodford,239,,,
15647,70516,Branch,Louisiana,LA,D,30.3446,-92.3459,US,Acadia,001,,,
15648,70525,'Church Point',Louisiana,LA,D,30.4013,-92.224,US,Acadia,001,,,
15649,70526,Crowley,Louisiana,LA,D,30.2148,-92.3777,US,Acadia,001,,,
15650,70527,Crowley,Louisiana,LA,D,30.2284,-92.3018,US,Acadia,001,,,
15651,70531,Egan,Louisiana,LA,D,30.251,-92.5002,US,Acadia,001,,,
15652,70534,Estherwood,Louisiana,LA,D,30.1842,-92.4472,US,Acadia,001,,,
15653,70537,Evangeline,Louisiana,LA,D,30.2683,-92.5532,US,Acadia,001,,,
15654,70543,Iota,Louisiana,LA,D,30.3001,-92.5322,US,Acadia,001,,,
15655,70556,Mermentau,Louisiana,LA,D,30.1861,-92.5722,US,Acadia,001,,,
15656,70559,Morse,Louisiana,LA,D,30.1298,-92.4767,US,Acadia,001,,,
15657,70578,Rayne,Louisiana,LA,D,30.2045,-92.2486,US,Acadia,001,,,
15658,70638,Elizabeth,Louisiana,LA,D,30.8547,-92.7815,US,Allen,003,,,
15659,70644,Grant,Louisiana,LA,D,30.7962,-92.9517,US,Allen,003,,,
15660,70648,Kinder,Louisiana,LA,D,30.4607,-92.8693,US,Allen,003,,,
15661,70651,Leblanc,Louisiana,LA,D,30.5648,-92.9583,US,Allen,003,,,
15662,70654,Mittie,Louisiana,LA,D,30.7144,-92.9068,US,Allen,003,,,
15663,70655,Oberlin,Louisiana,LA,D,30.6162,-92.7527,US,Allen,003,,,
15664,70658,Reeves,Louisiana,LA,D,30.4967,-93.0368,US,Allen,003,,,
15665,71463,Oakdale,Louisiana,LA,D,30.8172,-92.664,US,Allen,003,,,
15666,70346,Donaldsonville,Louisiana,LA,D,30.1018,-90.997,US,Ascension,005,,,
15667,70376,Modeste,Louisiana,LA,D,30.2047,-90.8695,US,Ascension,005,,,
15668,70707,Gonzales,Louisiana,LA,D,30.2047,-90.8695,US,Ascension,005,,,
15669,70718,Brittany,Louisiana,LA,D,30.201,-90.8689,US,Ascension,005,,,
15670,70725,Darrow,Louisiana,LA,D,30.13,-90.9651,US,Ascension,005,,,
15671,70728,Duplessis,Louisiana,LA,D,30.2954,-90.9458,US,Ascension,005,,,
15672,70734,Geismar,Louisiana,LA,D,30.2363,-90.9758,US,Ascension,005,,,
15673,70737,Gonzales,Louisiana,LA,D,30.2473,-90.918,US,Ascension,005,,,
15674,70738,Burnside,Louisiana,LA,D,30.2047,-90.8695,US,Ascension,005,,,
15675,70769,Prairieville,Louisiana,LA,D,30.3073,-90.9405,US,Ascension,005,,,
15676,70774,'Saint Amant',Louisiana,LA,D,30.2385,-90.8435,US,Ascension,005,,,
15677,70778,Sorrento,Louisiana,LA,D,30.1854,-90.8631,US,Ascension,005,,,
15678,70339,'Pierre Part',Louisiana,LA,D,29.9476,-91.1885,US,Assumption,007,,,
15679,70341,'Belle Rose',Louisiana,LA,D,30.026,-91.0444,US,Assumption,007,,,
15680,70372,Labadieville,Louisiana,LA,D,29.8345,-90.9613,US,Assumption,007,,,
15681,70390,Napoleonville,Louisiana,LA,D,29.9288,-91.0266,US,Assumption,007,,,
15682,70391,Paincourtville,Louisiana,LA,D,29.9902,-91.0588,US,Assumption,007,,,
15683,70393,Plattenville,Louisiana,LA,D,29.9974,-91.0232,US,Assumption,007,,,
15684,71318,'Big Bend',Louisiana,LA,D,31.0868,-91.8317,US,'Avoyelles Parish',009,,,
15685,71320,Bordelonville,Louisiana,LA,D,31.1806,-91.7718,US,Avoyelles,009,,,
15686,71322,Bunkie,Louisiana,LA,D,30.8641,-92.1466,US,Avoyelles,009,,,
15687,71323,'Center Point',Louisiana,LA,D,31.2631,-92.1879,US,Avoyelles,009,,,
15688,71327,Cottonport,Louisiana,LA,D,30.9862,-92.0581,US,Avoyelles,009,,,
15689,71329,Dupont,Louisiana,LA,D,31.0959,-91.979,US,Avoyelles,009,,,
15690,71331,Effie,Louisiana,LA,D,31.2275,-92.0967,US,Avoyelles,009,,,
15691,71333,Evergreen,Louisiana,LA,D,30.9161,-92.067,US,Avoyelles,009,,,
15692,71339,Hamburg,Louisiana,LA,D,31.0376,-91.9042,US,Avoyelles,009,,,
15693,71341,Hessmer,Louisiana,LA,D,31.0534,-92.1399,US,Avoyelles,009,,,
15694,71350,Mansura,Louisiana,LA,D,31.0615,-92.0543,US,Avoyelles,009,,,
15695,71351,Marksville,Louisiana,LA,D,31.1396,-92.0831,US,Avoyelles,009,,,
15696,71355,Moreauville,Louisiana,LA,D,31.0988,-91.8748,US,Avoyelles,009,,,
15697,71362,Plaucheville,Louisiana,LA,D,30.9365,-91.9847,US,Avoyelles,009,,,
