"city","state","zipcode","areacode","FIPS","County","PrefApprovedNot","Type"
"Aiea","HI","96701","808","15003","Honolulu","P",
"Aiken","SC","29801","803","45003","Aiken","P",
"Aiken","SC","29802","803","45003","Aiken","P","P"
"Aiken","SC","29803","803","45003","Aiken","P",
"Aiken","SC","29804","803","45003","Aiken","P","P"
"Aiken","SC","29805","803","45003","Aiken","P",
"Aiken","SC","29808","803","45003","Aiken","P","U"
"Aiken","TX","79221","806","48153","Floyd","P","P"
"Ailey","GA","30410","912","13209","Montgomery","P",
"Aimwell","LA","71401","318","22025","Catahoula","P",
"Ainsworth","IA","52201","319","19183","Washington","P",
"Ainsworth","NE","69210","402","31017","Brown","P",
"Air Park","NE","68524","402","31109","Lancaster","N",
"Airey","MS","39574","228","28047","Harrison","N",
"Airlie","VA","20186","540","51061","Fauquier","N",
"Airmont","NY","10901","845","36087","Rockland","A",
"Airmont","NY","10952","845","36087","Rockland","A",
"Airville","PA","17302","717","42133","York","P",
"Airway Heights","WA","99001","509","53063","Spokane","P",
"Aitkin","MN","56431","218","27001","Aitkin","P",
"Ajax","KY","41722","606","21193","Perry","N",
"Ajax","LA","71450","318","22069","Natchitoches","N",
"Ajlune","WA","98564","360","53041","Lewis","N",
"Ajo","AZ","85321","520","04019","Pima","P",
"Akaska","SD","57420","605","46129","Walworth","P","P"
"Akeley","MN","56433","218","27057","Hubbard","P",
"Akers","LA","70421","985","22105","Tangipahoa","P",
"Akhiok","AK","99615","907","02150","Kodiak Island","A",
"Akiachak","AK","99551","907","02050","Bethel","P","P"
"Akiak","AK","99552","907","02050","Bethel","P","P"
"Akin","GA","30415","912","13031","Bulloch","N",
"Akin","IL","62890","618","17055","Franklin","A",
"Akk","VA","23003","804","51073","Gloucester","N","P"
"Akra","ND","58220","701","38067","Pembina","N",
"Akron","AL","35441","205","01065","Hale","P",
"Akron","CO","80720","970","08121","Washington","P",
"Akron","IA","51001","712","19149","Plymouth","P",
"Akron","IN","46910","574","18049","Fulton","P",
"Akron","MI","48701","989","26157","Tuscola","P",
"Akron","NY","14001","716","36029","Erie","P",
"Akron","OH","44301","330","39153","Summit","P",
"Akron","OH","44302","330","39153","Summit","P",
"Akron","OH","44303","330","39153","Summit","P",
"Akron","OH","44304","330","39153","Summit","P",
"Akron","OH","44305","330","39153","Summit","P",
"Akron","OH","44306","330","39153","Summit","P",
"Akron","OH","44307","330","39153","Summit","P",
"Akron","OH","44308","330","39153","Summit","P",
"Akron","OH","44309","330","39153","Summit","P","P"
"Akron","OH","44310","330","39153","Summit","P",
"Akron","OH","44311","330","39153","Summit","P",
"Akron","OH","44312","330","39153","Summit","P",
"Akron","OH","44313","330","39153","Summit","P",
"Akron","OH","44314","330","39153","Summit","P",
"Akron","OH","44315","330","39153","Summit","P","U"
"Akron","OH","44316","330","39153","Summit","P","U"
"Akron","OH","44317","330","39153","Summit","P","U"
"Akron","OH","44319","330","39153","Summit","P",
"Akron","OH","44320","330","39153","Summit","P",
"Akron","OH","44321","330","39153","Summit","P",
"Akron","OH","44325","330","39153","Summit","P","U"
"Akron","OH","44326","330","39153","Summit","P","U"
"Akron","OH","44328","330","39153","Summit","P","U"
"Akron","OH","44333","330","39153","Summit","P",
"Akron","OH","44334","330","39153","Summit","A","P"
"Akron","OH","44372","330","39153","Summit","P","P"
"Akron","OH","44396","330","39153","Summit","P","U"
"Akron","OH","44398","330","39153","Summit","P","U"
"Akron","PA","17501","717","42071","Lancaster","P",
"Akron Canton Region Airport","OH","44720","330","39151","Stark","N",
"Akunia","VA","23004","434","51029","Buckingham","N",
"Akutan","AK","99553","907","02013","Aleutians East","P","P"
"Akwesasne","NY","13655","518","36033","Franklin","A",
"Ala Coushatta Ind Res","TX","77351","936","48373","Polk","N",
"Alabama","NY","14013","585","36037","Genesee","A",
"Alabama A and M","AL","35762","256","01089","Madison","N","P"
"Alabama Hills","CA","93545","760","06027","Inyo","N",
"Alabama Port","AL","36523","251","01097","Mobile","N",
"Alabaster","AL","35007","205","01117","Shelby","P",
"Alabaster","AL","35144","205","01117","Shelby","A","P"
"Alabaster","MI","48763","989","26069","Iosco","A",
"Alachua","FL","32615","386","12001","Alachua","P",
"Alachua","FL","32616","386","12001","Alachua","P","P"
"Aladdin","WY","82710","307","56011","Crook","P",
"Alafaya","FL","32816","407","12095","Orange","A","U"
"Alafaya","FL","32820","407","12095","Orange","A",
"Alafaya","FL","32825","407","12095","Orange","A",
"Alafaya","FL","32826","407","12095","Orange","A",
"Alafaya","FL","32828","407","12095","Orange","A",
"Alafaya","FL","32831","407","12095","Orange","A",
"Alafaya","FL","32833","407","12095","Orange","A",
"Alafaya","FL","32834","407","12095","Orange","A",
"Alafaya","FL","32878","407","12095","Orange","A","P"
"Alakanuk","AK","99554","907","02270","Wade Hampton","P","P"
"Alamance","NC","27201","336","37001","Alamance","P","P"
"Alameda","CA","94501","510","06001","Alameda","P",
"Alameda","CA","94502","510","06001","Alameda","P",
"Alameda","NM","87114","505","35001","Bernalillo","A",
"Alameda","NM","87184","505","35001","Bernalillo","A","P"
"Alamillo","NM","87831","575","35053","Socorro","N",
"Alamo","CA","94507","925","06013","Contra Costa","P",
"Alamo","GA","30411","229","13309","Wheeler","P",
"Alamo","IN","47916","765","18107","Montgomery","P","P"
"Alamo","ND","58830","701","38105","Williams","P",
"Alamo","NM","87825","575","35053","Socorro","A",
"Alamo","NV","89001","775","32017","Lincoln","P",
"Alamo","TN","38001","731","47033","Crockett","P",
"Alamo","TX","78516","956","48215","Hidalgo","P",
"Alamo Heights","TX","78209","210","48029","Bexar","A",
"Alamogordo","NM","88310","575","35035","Otero","P",
"Alamogordo","NM","88311","575","35035","Otero","P","P"
"Alamosa","CO","81101","719","08003","Alamosa","P",
"Alamosa","CO","81102","719","08003","Alamosa","P","U"
"Alango","MN","55703","218","27137","Saint Louis","N",
"Alanreed","TX","79002","806","48179","Gray","P","P"
"Alanson","MI","49706","231","26047","Emmet","P",
"Alapaha","GA","31622","229","13019","Berrien","P",
"Alarka","NC","28713","828","37173","Swain","N",
"Alaska","MN","56667","218","27007","Beltrami","N",
"Alba","IL","61235","309","17073","Henry","N",
"Alba","MI","49611","231","26009","Antrim","P","P"
"Alba","MO","64830","417","29097","Jasper","P","P"
"Alba","PA","16910","570","42015","Bradford","P",
"Alba","TX","75410","903","48499","Wood","P",
"Alban","WI","54473","715","55097","Portage","N",
"Albany","CA","94706","510","06001","Alameda","P",
"Albany","CA","94707","510","06001","Alameda","A",
"Albany","CA","94710","510","06001","Alameda","A",
"Albany","GA","31701","229","13095","Dougherty","P",
"Albany","GA","31702","229","13095","Dougherty","P","P"
"Albany","GA","31703","229","13095","Dougherty","P","P"
"Albany","GA","31704","229","13095","Dougherty","P","U"
"Albany","GA","31705","229","13095","Dougherty","P",
"Albany","GA","31706","229","13095","Dougherty","P","P"
"Albany","GA","31707","229","13095","Dougherty","P",
"Albany","GA","31708","229","13095","Dougherty","P","P"
"Albany","GA","31721","229","13095","Dougherty","P",
"Albany","IA","52142","563","19065","Fayette","N",
"Albany","IL","61230","309","17195","Whiteside","P",
"Albany","IN","47320","765","18035","Delaware","P",
"Albany","KY","42602","606","21053","Clinton","P",
"Albany","LA","70711","985","22063","Livingston","P",
"Albany","MN","56307","320","27145","Stearns","P",
"Albany","MO","64402","660","29075","Gentry","P",
"Albany","NE","68967","308","31065","Furnas","N",
"Albany","NH","03818","603","33003","Carroll","A",
"Albany","NY","12201","518","36001","Albany","P","P"
"Albany","NY","12202","518","36001","Albany","P",
"Albany","NY","12203","518","36001","Albany","P",
"Albany","NY","12204","518","36001","Albany","P",
"Albany","NY","12205","518","36001","Albany","P",
"Albany","NY","12206","518","36001","Albany","P",
"Albany","NY","12207","518","36001","Albany","P",
"Albany","NY","12208","518","36001","Albany","P",
"Albany","NY","12209","518","36001","Albany","P",
"Albany","NY","12210","518","36001","Albany","P",
"Albany","NY","12211","518","36001","Albany","P",
"Albany","NY","12212","518","36001","Albany","P","P"
"Albany","NY","12214","518","36001","Albany","P","U"
"Albany","NY","12220","518","36001","Albany","P","P"
"Albany","NY","12222","518","36001","Albany","P","U"
"Albany","NY","12223","518","36001","Albany","P",
"Albany","NY","12224","518","36001","Albany","P","P"
"Albany","NY","12225","518","36001","Albany","P","P"
"Albany","NY","12226","518","36001","Albany","P",
"Albany","NY","12227","518","36001","Albany","P","U"
"Albany","NY","12228","518","36001","Albany","P","U"
"Albany","NY","12229","518","36001","Albany","P","U"
"Albany","NY","12230","518","36001","Albany","P","U"
"Albany","NY","12231","518","36001","Albany","P","U"
"Albany","NY","12232","518","36001","Albany","P","U"
"Albany","NY","12233","518","36001","Albany","P","U"
"Albany","NY","12234","518","36001","Albany","P","U"
"Albany","NY","12235","518","36001","Albany","P","U"
"Albany","NY","12236","518","36001","Albany","P","U"
"Albany","NY","12237","518","36001","Albany","P","U"
"Albany","NY","12238","518","36001","Albany","P","U"
"Albany","NY","12239","518","36001","Albany","P","U"
"Albany","NY","12240","518","36001","Albany","P","U"
"Albany","NY","12241","518","36001","Albany","P","U"
"Albany","NY","12242","518","36001","Albany","P","U"
"Albany","NY","12243","518","36001","Albany","P","U"
"Albany","NY","12244","518","36001","Albany","P","U"
"Albany","NY","12245","518","36001","Albany","P","U"
"Albany","NY","12246","518","36001","Albany","P","U"
"Albany","NY","12247","518","36001","Albany","P","U"
"Albany","NY","12248","518","36001","Albany","P","U"
"Albany","NY","12249","518","36001","Albany","P","U"
"Albany","NY","12250","518","36001","Albany","P","U"
"Albany","NY","12252","518","36001","Albany","P","U"
"Albany","NY","12255","518","36001","Albany","P","U"
"Albany","NY","12256","518","36001","Albany","P","U"
"Albany","NY","12257","518","36001","Albany","P","U"
"Albany","NY","12260","518","36001","Albany","P",
"Albany","NY","12261","518","36001","Albany","P","U"
"Albany","NY","12288","518","36001","Albany","P","U"
"Albany","OH","45710","740","39009","Athens","P",
"Albany","OK","74721","580","40013","Bryan","P","P"
"Albany","OR","97321","541","41043","Linn","P",
"Albany","OR","97322","541","41043","Linn","P",
"Albany","PA","19529","610","42011","Berks","N",
"Albany","TX","76430","325","48417","Shackelford","P",
"Albany","VT","05820","802","50019","Orleans","P",
"Albany","WI","53502","608","55045","Green","P",
"Albany Center","VT","05845","802","50019","Orleans","N",
"Albany Township","ME","04217","207","23017","Oxford","A",
"Albee","SD","57259","605","46051","Grant","A",
"Albemarle","NC","28001","704","37167","Stanly","P",
"Albemarle","NC","28002","704","37167","Stanly","P","P"
"Albers","IL","62215","618","17027","Clinton","P",
"Albert","KS","67511","620","20165","Rush","P",
"Albert","NM","87733","575","35021","Harding","A",
"Albert","OK","73001","405","40015","Caddo","P","P"
"Albert","TX","78671","830","48171","Gillespie","A",
"Albert City","IA","50510","712","19021","Buena Vista","P",
"Albert Lea","MN","56007","507","27047","Freeborn","P",
"Alberta","AL","36720","334","01131","Wilcox","P",
"Alberta","MN","56207","320","27149","Stevens","P",
"Alberta","VA","23821","434","51025","Brunswick","P",
"Alberton","MT","59820","406","30063","Missoula","P",
"Albertson","NC","28508","919","37061","Duplin","P",
"Albertson","NY","11507","516","36059","Nassau","P",
"Albertville","AL","35950","256","01095","Marshall","P",
"Albertville","AL","35951","256","01095","Marshall","P",
"Albertville","MN","55301","763","27171","Wright","P",
"Albertville","WI","54730","715","55033","Dunn","N",
"Albia","IA","52531","641","19135","Monroe","P",
"Albia","NY","12180","518","36083","Rensselaer","N",
"Albin","MS","38966","662","28135","Tallahatchie","N","P"
"Albin","WY","82050","307","56021","Laramie","P",
"Albion","CA","95410","707","06045","Mendocino","P",
"Albion","IA","50005","641","19127","Marshall","P",
"Albion","ID","83311","208","16031","Cassia","P",
"Albion","IL","62806","618","17047","Edwards","P",
"Albion","IN","46701","260","18113","Noble","P",
"Albion","ME","04910","207","23011","Kennebec","P",
"Albion","MI","49224","517","26025","Calhoun","P",
"Albion","NE","68620","402","31011","Boone","P",
"Albion","NJ","08009","856","34007","Camden","N",
"Albion","NY","14411","585","36073","Orleans","P",
"Albion","OH","44287","419","39169","Wayne","N",
"Albion","OK","74521","918","40127","Pushmataha","P","P"
"Albion","PA","16401","814","42049","Erie","P",
"Albion","PA","16475","814","42049","Erie","P","U"
"Albion","RI","02802","401","44007","Providence","P","P"
"Albion","WA","99102","509","53075","Whitman","P","P"
"Alborn","MN","55702","218","27137","Saint Louis","P",
"Albright","IL","62441","217","17023","Clark","N",
"Albright","WV","26519","304","54077","Preston","P",
"Albrightsville","PA","18210","570","42025","Carbon","P",
"Albuquerque","NM","87101","505","35001","Bernalillo","P",
"Albuquerque","NM","87102","505","35001","Bernalillo","P",
"Albuquerque","NM","87103","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87104","505","35001","Bernalillo","P",
"Albuquerque","NM","87105","505","35001","Bernalillo","P",
"Albuquerque","NM","87106","505","35001","Bernalillo","P",
"Albuquerque","NM","87107","505","35001","Bernalillo","P",
"Albuquerque","NM","87108","505","35001","Bernalillo","P",
"Albuquerque","NM","87109","505","35001","Bernalillo","P",
"Albuquerque","NM","87110","505","35001","Bernalillo","P",
"Albuquerque","NM","87111","505","35001","Bernalillo","P",
"Albuquerque","NM","87112","505","35001","Bernalillo","P",
"Albuquerque","NM","87113","505","35001","Bernalillo","P",
"Albuquerque","NM","87114","505","35001","Bernalillo","P",
"Albuquerque","NM","87115","505","35001","Bernalillo","P",
"Albuquerque","NM","87116","505","35001","Bernalillo","P",
"Albuquerque","NM","87117","505","35001","Bernalillo","A","U"
"Albuquerque","NM","87119","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87120","505","35001","Bernalillo","P",
"Albuquerque","NM","87121","505","35001","Bernalillo","P",
"Albuquerque","NM","87122","505","35001","Bernalillo","P",
"Albuquerque","NM","87123","505","35001","Bernalillo","P",
"Albuquerque","NM","87124","505","35043","Sandoval","A",
"Albuquerque","NM","87125","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87131","505","35001","Bernalillo","P","U"
"Albuquerque","NM","87151","505","35001","Bernalillo","P","U"
"Albuquerque","NM","87153","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87154","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87158","505","35001","Bernalillo","P","U"
"Albuquerque","NM","87174","505","35043","Sandoval","A","P"
"Albuquerque","NM","87176","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87181","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87184","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87185","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87187","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87190","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87191","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87192","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87193","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87194","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87195","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87196","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87197","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87198","505","35001","Bernalillo","P","P"
"Albuquerque","NM","87199","505","35001","Bernalillo","P","P"
"Alburgh","NY","12916","518","36033","Franklin","N",
"Alburgh","VT","05440","802","50013","Grand Isle","P",
"Alburnett","IA","52202","319","19113","Linn","P",
"Alburtis","PA","18011","610","42077","Lehigh","P",
"Alcalde","KY","42501","606","21199","Pulaski","A",
"Alcalde","NM","87511","575","35039","Rio Arriba","P","P"
"Alcester","SD","57001","605","46127","Union","P",
"Alco","AR","72680","870","05137","Stone","A",
"Alcoa","TN","37701","865","47009","Blount","P",
"Alcolu","SC","29001","803","45027","Clarendon","P",
"Alcorn State University","MS","39096","601","28063","Jefferson","N",
"Alcot","SC","29010","803","45061","Lee","N",
"Alcova","WY","82620","307","56025","Natrona","P",
"Alcove","NY","12007","518","36001","Albany","P",
"Alda","NE","68810","308","31079","Hall","P",
"Aldan","PA","19018","610","42045","Delaware","A",
"Alden","AL","35073","205","01073","Jefferson","N",
"Alden","IA","50006","515","19083","Hardin","P",
"Alden","IL","60001","815","17111","McHenry","P","P"
"Alden","KS","67512","620","20159","Rice","P",
"Alden","MI","49612","231","26009","Antrim","P",
"Alden","MN","56009","507","27047","Freeborn","P",
"Alden","NY","14004","716","36029","Erie","P",
"Alden","WI","54017","715","55109","Saint Croix","N",
"Alden Manor","NY","11003","516","36059","Nassau","A",
"Alder","MT","59710","406","30057","Madison","P","P"
"Alder","WA","98328","253","53053","Pierce","N",
"Alder Bend","NY","12910","518","36019","Clinton","N",
"Alder Creek","NY","13301","315","36065","Oneida","P",
"Alder Grove","WA","98563","360","53027","Grays Harbor","N",
